rowid,variable,value,x,y
ube2l3b,s4d.mecpM1,-0.14262114905593348,16,252
gabrr3a,s4d.mecpM1,0.007504420022673205,16,1693
nrp1b,s4d.mecpM1,-0.3937094475349204,16,2184
lin7c,s4d.mecpM1,-0.12775321891333985,16,68
oxsr1b,s4d.mecpM1,0.18834101489713106,16,372
cavin2a,s4d.mecpM1,-0.4765912942395889,16,2009
bco2l,s4d.mecpM1,-0.3981675554821576,16,2285
dpp7,s4d.mecpM1,0.19676689804129446,16,1962
frk,s4d.mecpM1,0.01930596986795769,16,895
nus1,s4d.mecpM1,0.39265050181537076,16,90
naa50,s4d.mecpM1,0.16491877555238538,16,78
adamtsl3,s4d.mecpM1,-0.1343674033734742,16,244
ap1s3b,s4d.mecpM1,-0.03875227548824603,16,304
slc35d1b,s4d.mecpM1,0.814367975328534,16,1270
pfkpa,s4d.mecpM1,0.06541578439650349,16,2185
tpmt.2,s4d.mecpM1,-0.35540448976485034,16,1246
cldn23a,s4d.mecpM1,0.1765757718814126,16,687
cst14a.1,s4d.mecpM1,-0.6210311781753991,16,1602
ube2v2,s4d.mecpM1,0.010871937214813788,16,248
sult1st1,s4d.mecpM1,0.48039214429326554,16,201
dhdhl,s4d.mecpM1,-0.5594931477013516,16,2290
tesca,s4d.mecpM1,-0.022540181302116886,16,384
rab44,s4d.mecpM1,-1.2349346897818732,16,1285
si.ch211.173n18.3,s4d.mecpM1,-0.05333970439040764,16,NA
itgb4,s4d.mecpM1,-0.7896316178704308,16,2160
morc2,s4d.mecpM1,-0.37106097588025666,16,263
nuak1b,s4d.mecpM1,0.2547037574818143,16,226
stat4,s4d.mecpM1,0.8238023650522034,16,1033
tmed3,s4d.mecpM1,0.03657975539983162,16,809
cdkn1ba,s4d.mecpM1,-0.5146610102532803,16,261
epb41b,s4d.mecpM1,-0.45348394202322617,16,1283
rab32a,s4d.mecpM1,0.31365885452614556,16,316
creld2,s4d.mecpM1,0.47807541982460966,16,487
guf1,s4d.mecpM1,0.4679597993703157,16,277
chchd1,s4d.mecpM1,0.03747217114069715,16,1092
ftr51,s4d.mecpM1,-1.2092919715912742,16,2363
poli,s4d.mecpM1,-0.20466705698660345,16,2091
stx11b.1,s4d.mecpM1,0.5341454890696246,16,137
si.dkey.90m5.4,s4d.mecpM1,0.9868614336068278,16,NA
h2ax,s4d.mecpM1,0.7686631591166955,16,469
atp2a2a,s4d.mecpM1,0.09531049046530063,16,1970
eif1b,s4d.mecpM1,0.19427411381973528,16,197
camk1b,s4d.mecpM1,0.04421376667169463,16,55
ldlra,s4d.mecpM1,1.2065088446822148,16,956
zgc.86609,s4d.mecpM1,0.10387525394717591,16,NA
timm17a,s4d.mecpM1,0.6173264621022286,16,584
rab1ab,s4d.mecpM1,0.15609932643081562,16,243
hsp70.1,s4d.mecpM1,-0.423737730631221,16,1366
hmgb2a,s4d.mecpM1,-0.17567028801384865,16,1555
cel.2,s4d.mecpM1,1.0131686997362015,16,1332
khk,s4d.mecpM1,-0.027753274554637754,16,1578
glb1l,s4d.mecpM1,-0.15107596246790728,16,1868
tnni2b.2,s4d.mecpM1,-0.5527795036063724,16,1798
tram2,s4d.mecpM1,0.47843047393276017,16,644
sec22ba,s4d.mecpM1,-0.72720580239354,16,681
gtf3aa,s4d.mecpM1,0.6609411760226418,16,569
twist1a,s4d.mecpM1,-1.1353293370654556,16,2125
tppp3,s4d.mecpM1,-0.4136554504214928,16,1644
tmem263,s4d.mecpM1,-0.30308343698830537,16,821
slc22a2,s4d.mecpM1,-0.06312430284124702,16,2266
phka2,s4d.mecpM1,-0.21343867131173155,16,254
ctps1a,s4d.mecpM1,-0.23664053631241286,16,1004
cldn11b,s4d.mecpM1,0.5745417002696915,16,1218
sptlc3,s4d.mecpM1,0.1510303874858409,16,236
melk,s4d.mecpM1,-0.5432306814523714,16,2015
ddx18,s4d.mecpM1,0.08214003281591466,16,1080
klf11a,s4d.mecpM1,0.6806731945272958,16,2022
cpa1,s4d.mecpM1,0.25129928623137765,16,1307
fermt3b,s4d.mecpM1,-0.4921906622137343,16,1455
srprb,s4d.mecpM1,0.8175997868707185,16,124
ivns1abpa,s4d.mecpM1,0.0034255066285435766,16,1984
lhx2b,s4d.mecpM1,0.1570450911727849,16,2217
dhrs11b,s4d.mecpM1,0.7947527813112728,16,34
zic4,s4d.mecpM1,0.5237782693255432,16,2042
ap1ar,s4d.mecpM1,-0.7435990885481085,16,1260
CU571315.1,s4d.mecpM1,-0.7584527949834807,16,1261
si.dkey.239b22.1,s4d.mecpM1,0.34203547023453285,16,NA
unm_sa1261,s4d.mecpM1,0.023950285128126355,16,1948
cort,s4d.mecpM1,0.8672411467978022,16,311
grm3,s4d.mecpM1,0.2985445575638246,16,2171
abcf1,s4d.mecpM1,-0.12135277577443511,16,1005
rbm24b,s4d.mecpM1,0.6215208849321029,16,423
stard14,s4d.mecpM1,0.46476604648236264,16,659
nos2b,s4d.mecpM1,0.8305621283165725,16,873
ccdc65,s4d.mecpM1,0.09937317051664285,16,1196
bet1l,s4d.mecpM1,0.3983178396739811,16,324
c8g,s4d.mecpM1,0.0892977045784274,16,1502
ppm1aa,s4d.mecpM1,1.2478870024364292,16,440
tnnt2c,s4d.mecpM1,-0.07004970904382103,16,1041
mfsd6a,s4d.mecpM1,-0.13503394042676273,16,547
ompb,s4d.mecpM1,1.2688356779311638,16,19
pon1,s4d.mecpM1,1.6595790613106278,16,26
clcn6,s4d.mecpM1,-0.10171797694767813,16,1844
sept8a,s4d.mecpM1,0.20593015800999806,16,397
gria1b,s4d.mecpM1,0.8201901689638187,16,2031
grk5,s4d.mecpM1,0.5504201484750433,16,1226
mrpl27,s4d.mecpM1,0.11340475221158497,16,573
ccni2,s4d.mecpM1,-1.3536188479888105,16,1545
lect2l,s4d.mecpM1,-1.2139742360385386,16,2252
primpol,s4d.mecpM1,-0.48976053827327287,16,1466
cntln,s4d.mecpM1,-1.1786909340831813,16,1871
rrm2b,s4d.mecpM1,-0.3091466636728003,16,268
chchd4a,s4d.mecpM1,0.24016271753242305,16,1121
mboat7,s4d.mecpM1,0.610611198629222,16,189
cyp17a1,s4d.mecpM1,0.5590330917395525,16,367
ncaph2,s4d.mecpM1,-0.5136642711022527,16,1831
prrx1a,s4d.mecpM1,-0.20741245438011965,16,1098
rsrc1,s4d.mecpM1,-0.16506515546674097,16,1914
cyp26a1,s4d.mecpM1,-0.5909371807027161,16,1738
capn2l,s4d.mecpM1,-0.9730438854942012,16,1429
chrne,s4d.mecpM1,0.24932095103326515,16,79
ppp5c,s4d.mecpM1,-0.20464747545391615,16,680
zgc.173443,s4d.mecpM1,0.14303534588247546,16,NA
aldoab,s4d.mecpM1,0.059331569860738446,16,2396
ttyh3a,s4d.mecpM1,-0.2910441297752749,16,1825
fitm2,s4d.mecpM1,0.04676467625842867,16,793
nuf2,s4d.mecpM1,-0.23245567552293953,16,1473
pvalb7,s4d.mecpM1,-0.12239043874632587,16,1663
ncapd3,s4d.mecpM1,-0.6042346070921957,16,1479
ccnb3,s4d.mecpM1,-0.6255739820968437,16,1880
chchd3b,s4d.mecpM1,-0.2062462986940126,16,641
si.dkey.224e22.2,s4d.mecpM1,-0.4635463668444339,16,NA
surf4l,s4d.mecpM1,0.3587040950865977,16,806
gna14,s4d.mecpM1,0.43795361339307665,16,139
gcnt4a,s4d.mecpM1,0.26104152779922357,16,307
mis18a,s4d.mecpM1,-0.19723904400812384,16,1472
pafah1b2,s4d.mecpM1,1.2724048430067538,16,2203
fcho2,s4d.mecpM1,-0.0809474491014437,16,54
ptcd2,s4d.mecpM1,-1.3817036523219424,16,1691
myhc4,s4d.mecpM1,-0.4817701809912096,16,1400
tm2d2,s4d.mecpM1,0.4445752176442586,16,846
brwd3,s4d.mecpM1,-0.28020541639865976,16,1900
gbgt1l3,s4d.mecpM1,0.8729193356470291,16,477
atp6v0a2b,s4d.mecpM1,0.2800525166835369,16,674
abhd17b,s4d.mecpM1,0.49695877917906,16,365
AK6,s4d.mecpM1,0.8024315425079198,16,128
si.dkey.174n20.1,s4d.mecpM1,-1.135478170899645,16,NA
coro1ca,s4d.mecpM1,-0.2999717782653731,16,85
dao.1,s4d.mecpM1,-0.6440447180407212,16,1757
pgam5,s4d.mecpM1,-0.35248848037492353,16,249
mtnr1c,s4d.mecpM1,-0.9146630212835977,16,1281
zgc.113208,s4d.mecpM1,0.6174502980538018,16,NA
xbp1,s4d.mecpM1,0.292064243876922,16,582
sdf2l1,s4d.mecpM1,0.7228077851274509,16,176
rad21b,s4d.mecpM1,-0.24775115847811713,16,2212
arntl1b,s4d.mecpM1,-0.436137301371067,16,1990
si.dkey.17m8.2,s4d.mecpM1,1.0343412939733305,16,NA
si.ch211.173p18.3,s4d.mecpM1,0.1620500539978927,16,NA
cart3,s4d.mecpM1,0.13194346552279154,16,971
atp6v1c1b,s4d.mecpM1,0.11673779523661282,16,363
fuca1.1,s4d.mecpM1,1.302420621626007,16,312
yars1,s4d.mecpM1,-0.07804825322833467,16,1007
arrdc3b,s4d.mecpM1,-0.17790996322675207,16,689
sept5b,s4d.mecpM1,0.38865038655434764,16,2208
f2,s4d.mecpM1,-0.10454603332957337,16,2321
penkb,s4d.mecpM1,0.47708598608729,16,1198
znrd1,s4d.mecpM1,-0.15279233034442238,16,991
cebpg,s4d.mecpM1,0.08324097174370208,16,844
cebpa,s4d.mecpM1,-0.22873181659095035,16,856
sdhaf3,s4d.mecpM1,-0.19156666632305927,16,559
bbox1,s4d.mecpM1,0.14498254092408416,16,1954
ccnb2,s4d.mecpM1,0.4640015629552655,16,2240
c1galt1c1,s4d.mecpM1,0.3727419611916105,16,379
cldn7a,s4d.mecpM1,0.2528985210324778,16,1056
cd74b,s4d.mecpM1,-0.7308814983726726,16,2338
tnni4b.2,s4d.mecpM1,0.27846064519601615,16,158
urgcp,s4d.mecpM1,1.0311099461491837,16,498
ifrd2,s4d.mecpM1,-0.06711741657016737,16,675
mgll,s4d.mecpM1,0.6165177441853253,16,328
krt15,s4d.mecpM1,-0.1988796675713534,16,1712
zgc.153935,s4d.mecpM1,2.1113163196937603,16,NA
gpd1c,s4d.mecpM1,-0.33536485420050505,16,1946
golph3l,s4d.mecpM1,0.0960776537180851,16,43
zgc.198371,s4d.mecpM1,0.21582138281780133,16,NA
plxnb2b,s4d.mecpM1,-0.5565137535803365,16,1726
ddhd1b,s4d.mecpM1,0.3715582657014204,16,1476
slc44a2,s4d.mecpM1,-0.2564267872734461,16,1933
cfap36,s4d.mecpM1,-0.974328440254909,16,2388
irs2a,s4d.mecpM1,-0.7042754046741643,16,1751
pwp2h,s4d.mecpM1,-0.024264242893998783,16,1094
cxcl12a,s4d.mecpM1,-0.07179586902301803,16,70
atp6ap1b,s4d.mecpM1,0.8678964307949394,16,869
lrata,s4d.mecpM1,-0.49212436391008496,16,1214
ptges3a,s4d.mecpM1,0.14858424047305485,16,843
ugt8,s4d.mecpM1,0.20992016895989415,16,60
canx,s4d.mecpM1,-0.14463505142009728,16,649
aurkb,s4d.mecpM1,-0.23580622210638347,16,2004
pmm2,s4d.mecpM1,1.1948844877250677,16,140
zgc.103678,s4d.mecpM1,-0.5408755492452131,16,NA
phlda3,s4d.mecpM1,0.11686306171491884,16,1022
adtrp1,s4d.mecpM1,0.7315643558828291,16,550
hm13,s4d.mecpM1,0.11344135358600697,16,653
psmc3ip,s4d.mecpM1,0.03163530110093429,16,1628
ramp2,s4d.mecpM1,0.39623082183234937,16,794
nol12,s4d.mecpM1,0.5515223544047066,16,628
tpk1,s4d.mecpM1,0.5266426583377463,16,314
kpna2,s4d.mecpM1,-0.6233352304817799,16,1543
ddx5,s4d.mecpM1,0.3616357183737728,16,583
ergic3,s4d.mecpM1,0.4824887589906115,16,185
sgcg,s4d.mecpM1,-0.5158516370435107,16,1292
pdgfbb,s4d.mecpM1,0.12675674617459656,16,1942
slc35b1,s4d.mecpM1,0.3210751635527022,16,1193
zgc.113333,s4d.mecpM1,1.0710877646022674,16,NA
e4f1,s4d.mecpM1,0.41724819112220934,16,272
proca,s4d.mecpM1,-0.283761595404348,16,2320
ykt6,s4d.mecpM1,0.032944436421939116,16,431
dnajc15,s4d.mecpM1,0.6256809868719325,16,654
drd4a,s4d.mecpM1,-1.0194198809678248,16,1634
sagb,s4d.mecpM1,-0.02630007711539162,16,1700
rpap2,s4d.mecpM1,0.8383272382744439,16,159
fabp10a,s4d.mecpM1,0.7371110398214449,16,1323
b3gnt7,s4d.mecpM1,1.1471992823902446,16,1192
tsr3,s4d.mecpM1,0.6323932497984758,16,305
pih1d3,s4d.mecpM1,0.7838555683510033,16,472
pip4p1a,s4d.mecpM1,1.0593066695451094,16,952
alas2,s4d.mecpM1,-1.0288527388144484,16,1278
gbp1,s4d.mecpM1,-0.3523532721652549,16,105
hkdc1,s4d.mecpM1,0.934990939772684,16,870
casq1a,s4d.mecpM1,-0.46581837453787633,16,1797
rbp1.2,s4d.mecpM1,0.6383499797917291,16,1660
mrpl12,s4d.mecpM1,0.08523902935182848,16,1011
zgc.103625,s4d.mecpM1,-0.9035520184250599,16,NA
pigp,s4d.mecpM1,0.5471403975852914,16,454
gins3,s4d.mecpM1,-0.8691895212367605,16,1519
zgc.101569,s4d.mecpM1,1.4570398054210307,16,NA
acaa2,s4d.mecpM1,0.20732219068175353,16,2054
smc4,s4d.mecpM1,-1.2112138798839815,16,2162
traf4b,s4d.mecpM1,0.2164215075644415,16,343
ccr6b,s4d.mecpM1,-0.25547441275501354,16,1293
fbxo5,s4d.mecpM1,-0.662567462360041,16,1508
morn4,s4d.mecpM1,0.3102154617537435,16,789
klhl31,s4d.mecpM1,-0.9878633165943246,16,2343
tyr,s4d.mecpM1,-0.2829553210455412,16,2341
zgc.123010,s4d.mecpM1,0.009371340034996093,16,NA
cox16,s4d.mecpM1,0.13576078884224818,16,11
lgmn,s4d.mecpM1,0.9146678914088626,16,745
rhebl1,s4d.mecpM1,-0.24425883012263802,16,908
cep78,s4d.mecpM1,0.3699766684705268,16,2086
arhgap4a,s4d.mecpM1,0.0438806682707141,16,2317
emc4,s4d.mecpM1,1.4781406168596198,16,479
drg1,s4d.mecpM1,-0.10427036117471024,16,1059
cuedc2,s4d.mecpM1,0.21513982920040609,16,1470
polr1c,s4d.mecpM1,0.19209658269935698,16,1068
prom2,s4d.mecpM1,-0.026919095102908276,16,241
dhrs7ca,s4d.mecpM1,0.619491290301523,16,1215
pitpnaa,s4d.mecpM1,0.3208173623698954,16,135
soul2,s4d.mecpM1,-0.032649534326675445,16,888
eef1a1a,s4d.mecpM1,0.6505436383759282,16,1710
ssx2ipa,s4d.mecpM1,0.053575860734828874,16,2081
pa2g4a,s4d.mecpM1,0.13889522870495594,16,678
mrps26,s4d.mecpM1,-0.9143155133891642,16,1528
YIPF5,s4d.mecpM1,0.5994726266775583,16,368
BX914200.1,s4d.mecpM1,-0.5336530075304766,16,1395
gsta.2,s4d.mecpM1,0.37041304204788467,16,522
cemip,s4d.mecpM1,-0.013788875703450663,16,77
bola1,s4d.mecpM1,0.8355044054466403,16,377
utp11,s4d.mecpM1,0.11113791389780309,16,1065
acp6,s4d.mecpM1,-0.1376658105953712,16,1126
kif20bb,s4d.mecpM1,0.09728963469902117,16,1836
zfyve26,s4d.mecpM1,0.16962126369131278,16,1949
glt8d1,s4d.mecpM1,0.45135995131539,16,202
fgfbp3,s4d.mecpM1,-0.1443465636271023,16,1957
zgc.101562,s4d.mecpM1,-0.15677306448415873,16,NA
slc35a1,s4d.mecpM1,-0.18488263147101827,16,2123
fam210ab,s4d.mecpM1,0.4548099398839071,16,223
qdpra,s4d.mecpM1,0.6513568200443627,16,58
nenf,s4d.mecpM1,0.29086545829529,16,144
krcp,s4d.mecpM1,-0.3965609981295194,16,1515
tlr18,s4d.mecpM1,0.7412266939862532,16,416
si.ch73.340m8.2,s4d.mecpM1,-0.23663172246977596,16,NA
si.dkey.79d12.5,s4d.mecpM1,0.3411955351174517,16,NA
psph,s4d.mecpM1,-1.1453791884245437,16,1992
mmd,s4d.mecpM1,1.0440463757940983,16,229
acot19,s4d.mecpM1,-0.6520048516434808,16,1314
osbpl3b,s4d.mecpM1,0.7453030265336832,16,238
zgc.113176,s4d.mecpM1,1.6772373137286851,16,NA
mthfd1b,s4d.mecpM1,1.1413336466792512,16,938
epcam,s4d.mecpM1,-0.9077313607668733,16,1529
b3gat1a,s4d.mecpM1,0.5555437266072069,16,1893
exosc5,s4d.mecpM1,0.5290929393669461,16,1122
fosl2,s4d.mecpM1,0.14885411164568915,16,969
zgc.110333,s4d.mecpM1,0.38240998891461825,16,NA
nifk,s4d.mecpM1,0.27304696688338753,16,1097
ccdc93,s4d.mecpM1,1.0931359413368475,16,400
rbbp9,s4d.mecpM1,0.7083065221272047,16,609
tfb1m,s4d.mecpM1,1.268159230338595,16,191
wdr75,s4d.mecpM1,0.2665990108273703,16,1009
fdps,s4d.mecpM1,1.1604951957195566,16,757
tpi1b,s4d.mecpM1,1.1914963086467878,16,350
got2a,s4d.mecpM1,0.4152529398934439,16,2094
dnajc3a,s4d.mecpM1,1.180177405268631,16,187
smtnl1,s4d.mecpM1,-0.12366495873215906,16,979
noxo1a,s4d.mecpM1,0.1728146405083181,16,983
rangap1a,s4d.mecpM1,0.32693784722137487,16,2076
zgc.92380,s4d.mecpM1,0.9366187733683352,16,NA
mrpl51,s4d.mecpM1,0.042400493839882585,16,669
ttk,s4d.mecpM1,0.2743089900407995,16,1840
sh2d4a,s4d.mecpM1,-0.7004896622258486,16,599
arntl2,s4d.mecpM1,-0.3398424082178976,16,74
tmed10,s4d.mecpM1,0.6108667680142839,16,181
adgrg11,s4d.mecpM1,-0.5488314263346632,16,1635
atp6ap1a,s4d.mecpM1,0.6567145191153919,16,2187
taz,s4d.mecpM1,-0.14075588854598747,16,1905
slc24a1,s4d.mecpM1,0.22525949427851266,16,1695
nudt18,s4d.mecpM1,-0.23419929557295788,16,1901
ces3,s4d.mecpM1,-1.1639407017458712,16,1585
si.dkey.194e6.1,s4d.mecpM1,-0.5246334024321404,16,NA
bco2b,s4d.mecpM1,0.695027630924554,16,1637
trdn,s4d.mecpM1,-0.9734068143423298,16,1345
dnajc5ga,s4d.mecpM1,-0.1450892725859576,16,883
ankzf1,s4d.mecpM1,0.3255838102629796,16,642
styk1b,s4d.mecpM1,0.26158493716809467,16,323
si.ch211.173a9.6,s4d.mecpM1,-0.8528936356619402,16,NA
si.ch211.63o20.7,s4d.mecpM1,-0.2147903075587665,16,NA
mapk12a,s4d.mecpM1,-0.328800805600589,16,662
mettl11b,s4d.mecpM1,-1.1235745405672228,16,1347
eef2a.2,s4d.mecpM1,-0.42481025172983217,16,1673
eef2a.1,s4d.mecpM1,0.811445065106922,16,80
bin1a,s4d.mecpM1,0.189936698315751,16,2195
tmem198a,s4d.mecpM1,0.11636724931039842,16,2229
c7a,s4d.mecpM1,0.26460335696999554,16,1018
ttc38,s4d.mecpM1,0.13120341917288095,16,1834
cdan1,s4d.mecpM1,-1.367303447146075,16,1565
ca4b,s4d.mecpM1,1.4522964848522304,16,759
si.dkey.177p2.6,s4d.mecpM1,0.457986006718316,16,NA
trmt6,s4d.mecpM1,0.5826278728589759,16,564
ebf2,s4d.mecpM1,0.12232294100505138,16,1553
gstm.1,s4d.mecpM1,-0.29322056966428756,16,1534
mis18bp1,s4d.mecpM1,-0.40427508566147646,16,1837
batf3,s4d.mecpM1,-0.3531637303330352,16,988
cyp51,s4d.mecpM1,1.3418982659018073,16,918
bora,s4d.mecpM1,-1.1085666656743962,16,1598
adipor1b,s4d.mecpM1,0.29882887070721903,16,299
cebpb,s4d.mecpM1,0.798298494958089,16,865
riok3,s4d.mecpM1,-0.0370108436587575,16,1016
apoba,s4d.mecpM1,-0.6897947486335565,16,2307
fgf1b,s4d.mecpM1,0.06325887226283995,16,1341
nfe2l2a,s4d.mecpM1,-0.11627744648194542,16,51
si.dkey.30j22.1,s4d.mecpM1,0.8864514825152523,16,NA
rpl7l1,s4d.mecpM1,0.5160703421582632,16,581
phlda2,s4d.mecpM1,0.40746064049876324,16,577
abracl,s4d.mecpM1,-0.06559685987763621,16,663
cyp2ad6,s4d.mecpM1,-0.26426006254875634,16,2145
mpeg1.2,s4d.mecpM1,0.9496523233967916,16,500
blf,s4d.mecpM1,-0.3912553529107547,16,1632
cldne,s4d.mecpM1,0.2917950478649677,16,143
pomca,s4d.mecpM1,0.024869150976006615,16,1051
ucp2,s4d.mecpM1,0.6097240688851528,16,576
cela1.5,s4d.mecpM1,-1.407309767658911,16,1302
cela1.4,s4d.mecpM1,-0.6648734626325044,16,1294
cela1.3,s4d.mecpM1,-1.0146328934917055,16,1303
ripk4,s4d.mecpM1,0.23001575635788507,16,227
prkchb,s4d.mecpM1,0.8328337804596636,16,495
stap2b,s4d.mecpM1,0.080932139979804,16,525
nop2,s4d.mecpM1,0.12683788124220946,16,1114
prkcz,s4d.mecpM1,-0.136702378131449,16,1896
irf1a,s4d.mecpM1,1.4697511470265645,16,1038
zpr1,s4d.mecpM1,0.4267490679896772,16,1123
gle1,s4d.mecpM1,0.434543781594379,16,211
srd5a2a,s4d.mecpM1,1.0537342714334301,16,940
cxadr,s4d.mecpM1,0.5346170952995393,16,658
gpd1a,s4d.mecpM1,0.5288777180584538,16,280
cdc45,s4d.mecpM1,0.03515505169420063,16,2291
plac8.1,s4d.mecpM1,0.8793066334420188,16,742
ms4a17a.7,s4d.mecpM1,1.038255435706414,16,1102
ms4a17a.8,s4d.mecpM1,1.5001759635171705,16,1162
si.ch211.119c20.2,s4d.mecpM1,-0.22411258842784879,16,NA
amd1,s4d.mecpM1,-0.4761052735190671,16,1482
rpf2,s4d.mecpM1,0.0545056307641948,16,1119
lrpprc,s4d.mecpM1,0.9168431843160981,16,81
znf292b,s4d.mecpM1,-0.8540030711606423,16,1689
etf1b,s4d.mecpM1,-0.07984394464212567,16,1075
cyp2x7,s4d.mecpM1,0.7429540709996394,16,1164
gfpt2,s4d.mecpM1,0.759490716853458,16,526
ogna,s4d.mecpM1,0.2607761819648663,16,398
cenpp,s4d.mecpM1,-0.8561955770393421,16,2073
gnat1,s4d.mecpM1,-0.04994424378282534,16,1701
snx18b,s4d.mecpM1,-0.2177454303919247,16,718
spp1,s4d.mecpM1,-0.4296948405000761,16,1464
itgb7,s4d.mecpM1,0.2889079961183799,16,2236
ttc4,s4d.mecpM1,0.07945663896551,16,1101
ppig,s4d.mecpM1,-0.2760517614522991,16,1921
cdca5,s4d.mecpM1,-0.03251165923157371,16,1493
sall4,s4d.mecpM1,-0.7583965962682939,16,1766
pak1ip1,s4d.mecpM1,0.07156395590684582,16,1070
kif20a,s4d.mecpM1,-0.3548779433320306,16,1856
ca4c,s4d.mecpM1,1.2628251609646122,16,1154
fabp6,s4d.mecpM1,0.18789444706771044,16,1649
pgap2,s4d.mecpM1,0.08755543700983313,16,876
stx12l,s4d.mecpM1,0.9506130859341936,16,393
guca1d,s4d.mecpM1,1.0354027349439503,16,2129
sc5d,s4d.mecpM1,1.4439362035138756,16,746
hp1bp3,s4d.mecpM1,0.5080934149242504,16,2213
rbp4l,s4d.mecpM1,0.5710494038023771,16,1702
nr0b2a,s4d.mecpM1,-1.0415964388792547,16,1600
dck,s4d.mecpM1,0.24139490798254612,16,1835
zgc.113307,s4d.mecpM1,0.0027621538566996156,16,NA
cdk5rap1,s4d.mecpM1,0.13474247229191508,16,1615
hpdb,s4d.mecpM1,0.13152044146771344,16,2075
bcap31,s4d.mecpM1,0.18267663771095602,16,837
krt98,s4d.mecpM1,-0.9787153914327628,16,1424
krt94,s4d.mecpM1,0.2838352103838386,16,1907
slc16a3,s4d.mecpM1,-0.13724665631194166,16,2104
mrpl10,s4d.mecpM1,0.5307018656265512,16,1055
cdk5rap3,s4d.mecpM1,0.36423823000995875,16,123
aqp8a.1,s4d.mecpM1,1.1759266938209607,16,706
hbbe2,s4d.mecpM1,-0.9029777731438065,16,1567
tomm22,s4d.mecpM1,0.46996238856211975,16,842
dlgap5,s4d.mecpM1,-0.6424723726204115,16,1440
sh3glb1a,s4d.mecpM1,0.005411323340391169,16,152
cst14a.2,s4d.mecpM1,0.49010339557463367,16,925
flj11011l,s4d.mecpM1,-0.20251552288670271,16,792
tuba1b,s4d.mecpM1,-0.29403375666766945,16,1509
slc35b3,s4d.mecpM1,0.13747082672511426,16,147
kin,s4d.mecpM1,-0.48902022193325806,16,353
itih2,s4d.mecpM1,0.29643857999160483,16,2323
mybpc1,s4d.mecpM1,-0.23423976231278734,16,1828
noc4l,s4d.mecpM1,-0.05952887400139992,16,1071
lum,s4d.mecpM1,-0.29614396567636253,16,1813
zgc.172145,s4d.mecpM1,0.022557431315471686,16,NA
akr1b1.2,s4d.mecpM1,0.6057646450289003,16,2099
nansa,s4d.mecpM1,0.6397466823421637,16,401
myca,s4d.mecpM1,1.0319880672560815,16,348
ciapin1,s4d.mecpM1,1.2089510516013973,16,200
cped1,s4d.mecpM1,-0.6145966785225461,16,1979
PYURF,s4d.mecpM1,0.4664664451320066,16,538
samm50,s4d.mecpM1,1.1204076530231282,16,1046
si.dkey.14d8.6,s4d.mecpM1,-0.5625464361642726,16,NA
tigarb,s4d.mecpM1,0.1913959005451822,16,589
mmp30,s4d.mecpM1,0.2820378044484784,16,155
acat1,s4d.mecpM1,0.26738737602137824,16,1965
si.ch211.152c2.3,s4d.mecpM1,-1.115885962859569,16,NA
rbpms2a,s4d.mecpM1,1.0740078011822878,16,445
slc6a1a,s4d.mecpM1,0.6112977357103175,16,2202
kcnk10b,s4d.mecpM1,-0.41524157984654325,16,2296
chchd6b,s4d.mecpM1,0.6941646035186285,16,816
zgc.153704,s4d.mecpM1,0.4189056641465454,16,NA
cacng6b,s4d.mecpM1,-1.0500355325837691,16,1344
ebp,s4d.mecpM1,1.1926612124967038,16,758
dynlt3,s4d.mecpM1,-0.24122699832393693,16,805
zgc.112038,s4d.mecpM1,0.28338058017695783,16,NA
slc7a10b,s4d.mecpM1,0.20442928857775197,16,2225
tigara,s4d.mecpM1,1.5739665465489323,16,465
CABZ01080568.1,s4d.mecpM1,-0.02184352703255823,16,1052
CU469568.1,s4d.mecpM1,0.025032134218890247,16,537
swap70a,s4d.mecpM1,1.026164324047564,16,619
pkp3a,s4d.mecpM1,-0.912444423808053,16,1563
ist1,s4d.mecpM1,0.2535308295454618,16,647
prmt7,s4d.mecpM1,0.353788232947998,16,1103
slc14a2,s4d.mecpM1,0.9575465421369178,16,696
ccnb1,s4d.mecpM1,-0.6536375401941693,16,1487
cyb5r2,s4d.mecpM1,1.0308378630752704,16,747
ythdc1,s4d.mecpM1,0.27859227773264345,16,1936
selenom,s4d.mecpM1,0.8067929456030452,16,610
ggt5a,s4d.mecpM1,0.5093533190450614,16,555
rag1,s4d.mecpM1,-0.31899316757530366,16,2380
pbx4,s4d.mecpM1,-0.17366496219246066,16,256
lrrc8ab,s4d.mecpM1,0.22399938026403843,16,385
uap1,s4d.mecpM1,0.44767067279944145,16,177
c3a.3,s4d.mecpM1,-0.93095432833968506,16,2326
btr02,s4d.mecpM1,0.7848454333089016,16,283
alkbh4,s4d.mecpM1,0.5125273711722794,16,605
ociad2,s4d.mecpM1,0.041997636317971584,16,612
tbl3,s4d.mecpM1,0.09876923062447965,16,1049
crfb12,s4d.mecpM1,-0.6883708330709756,16,1791
syngr2a,s4d.mecpM1,0.9008293152632346,16,1274
pdcd11,s4d.mecpM1,0.13510767745676758,16,1047
cenpi,s4d.mecpM1,-0.7832516978775828,16,2017
fam210b,s4d.mecpM1,-0.6209119633079448,16,1369
prim2,s4d.mecpM1,-0.29237948243376294,16,1506
hmgcra,s4d.mecpM1,1.0544652746600727,16,917
