NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_VASCULOGENESIS	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASCULOGENESIS	12		Rejected!	
GOBP_REGULATION_OF_NEURON_MIGRATION	47		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEURON_MIGRATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	18		Rejected!	
GOBP_REGULATION_OF_CHLORIDE_TRANSPORT	11		Rejected!	
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	374		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	233		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	135		Rejected!	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	155		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	99		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	50		Rejected!	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	46		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	11		Rejected!	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	172		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	101		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	63		Rejected!	
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	97		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	106		Rejected!	
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY	16		Rejected!	
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	197		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	64		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	80		Rejected!	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	10		Rejected!	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	6		Rejected!	
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_CAVEOLIN_MEDIATED_ENDOCYTOSIS	6		Rejected!	
GOBP_MALONYL_COA_METABOLIC_PROCESS	6		Rejected!	
GOBP_LIPOXIN_METABOLIC_PROCESS	5		Rejected!	
GOCC_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX	11		Rejected!	
GOCC_HISTONE_DEACETYLASE_COMPLEX	81		Rejected!	
GOCC_RNA_POLYMERASE_I_TRANSCRIPTION_REGULATOR_COMPLEX	6		Rejected!	
GOCC_SAGA_COMPLEX	25		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIIC_COMPLEX	6		Rejected!	
GOCC_GOLGI_CIS_CISTERNA	32		Rejected!	
GOCC_GOLGI_TRANS_CISTERNA	12		Rejected!	
GOCC_GOLGI_MEMBRANE	668	20		
GOCC_EXOCYST	16		Rejected!	
GOCC_UBIQUITIN_LIGASE_COMPLEX	309		Rejected!	
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX	45		Rejected!	
GOCC_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX	14		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	17		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX	18		Rejected!	
GOCC_RIBONUCLEASE_MRP_COMPLEX	10		Rejected!	
GOCC_NUCLEAR_EXOSOME_RNASE_COMPLEX	12		Rejected!	
GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX	15		Rejected!	
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	10		Rejected!	
GOCC_NUCLEAR_CHROMOSOME	250		Rejected!	
GOCC_PERICENTRIOLAR_MATERIAL	22		Rejected!	
GOCC_COMMITMENT_COMPLEX	5		Rejected!	
GOCC_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	11		Rejected!	
GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	50		Rejected!	
GOCC_ORGANELLAR_RIBOSOME	89		Rejected!	
GOCC_TRANSCRIPTION_EXPORT_COMPLEX	10		Rejected!	
GOCC_THO_COMPLEX	6		Rejected!	
GOCC_PHAGOPHORE_ASSEMBLY_SITE	37		Rejected!	
GOCC_EKC_KEOPS_COMPLEX	5		Rejected!	
GOCC_AUTOPHAGOSOME_MEMBRANE	53		Rejected!	
GOCC_PROTEASOME_COMPLEX	59		Rejected!	
GOCC_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX	7		Rejected!	
GOCC_CHROMOSOME_CENTROMERIC_REGION	250		Rejected!	
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	174		Rejected!	
GOCC_CHROMOSOME_TELOMERIC_REGION	168		Rejected!	
GOCC_CHROMATIN	1307	17		
GOCC_NUCLEOSOME	133		Rejected!	
GOCC_EUCHROMATIN	60		Rejected!	
GOCC_HETEROCHROMATIN	78		Rejected!	
GOCC_CONDENSED_CHROMOSOME	274		Rejected!	
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	79		Rejected!	
GOCC_CONDENSIN_COMPLEX	8		Rejected!	
GOCC_LATERAL_ELEMENT	13		Rejected!	
GOCC_CENTRAL_ELEMENT	8		Rejected!	
GOCC_SEX_CHROMOSOME	32		Rejected!	
GOCC_X_CHROMOSOME	11		Rejected!	
GOCC_ORIGIN_RECOGNITION_COMPLEX	9		Rejected!	
GOCC_SWR1_COMPLEX	14		Rejected!	
GOCC_ESCRT_I_COMPLEX	11		Rejected!	
GOCC_ER_UBIQUITIN_LIGASE_COMPLEX	10		Rejected!	
GOCC_HRD1P_UBIQUITIN_LIGASE_ERAD_L_COMPLEX	7		Rejected!	
GOCC_SPINDLE_POLE	172		Rejected!	
GOCC_EQUATORIAL_MICROTUBULE_ORGANIZING_CENTER	5		Rejected!	
GOCC_GAMMA_TUBULIN_COMPLEX	16		Rejected!	
GOCC_GAMMA_TUBULIN_RING_COMPLEX	7		Rejected!	
GOCC_P_BODY	97		Rejected!	
GOCC_INNER_KINETOCHORE	6		Rejected!	
GOCC_OUTER_KINETOCHORE	12		Rejected!	
GOCC_PRP19_COMPLEX	12		Rejected!	
GOCC_PAM_COMPLEX_TIM23_ASSOCIATED_IMPORT_MOTOR	5		Rejected!	
GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	17		Rejected!	
GOCC_OUTER_DENSE_FIBER	6		Rejected!	
GOCC_MICROFIBRIL	13		Rejected!	
GOCC_CORNIFIED_ENVELOPE	59		Rejected!	
GOCC_FIBRILLAR_CENTER	145		Rejected!	
GOCC_GRANULAR_COMPONENT	7		Rejected!	
GOCC_ACROSOMAL_VESICLE	133		Rejected!	
GOCC_MALE_GERM_CELL_NUCLEUS	51		Rejected!	
GOCC_FEMALE_GERM_CELL_NUCLEUS	16		Rejected!	
GOCC_RUFFLE	179		Rejected!	
GOCC_SEX_CHROMATIN	5		Rejected!	
GOCC_BARR_BODY	7		Rejected!	
GOCC_XY_BODY	14		Rejected!	
GOCC_PHOTORECEPTOR_OUTER_SEGMENT	97		Rejected!	
GOCC_IMMUNOLOGICAL_SYNAPSE	45		Rejected!	
GOCC_PHAGOCYTIC_CUP	28		Rejected!	
GOCC_PHOTORECEPTOR_INNER_SEGMENT	71		Rejected!	
GOCC_FEMALE_PRONUCLEUS	10		Rejected!	
GOCC_MALE_PRONUCLEUS	8		Rejected!	
GOCC_INNER_ACROSOMAL_MEMBRANE	5		Rejected!	
GOCC_ACROSOMAL_MEMBRANE	30		Rejected!	
GOCC_PODOSOME	30		Rejected!	
GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	11		Rejected!	
GOCC_STEREOCILIA_COUPLING_LINK	6		Rejected!	
GOCC_MANCHETTE	18		Rejected!	
GOCC_PALMITOYLTRANSFERASE_COMPLEX	11		Rejected!	
GOCC_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	5		Rejected!	
GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	8		Rejected!	
GOCC_FIBRINOGEN_COMPLEX	8		Rejected!	
GOCC_MEMBRANE_ATTACK_COMPLEX	7		Rejected!	
GOCC_COLLAGEN_TRIMER	86		Rejected!	
GOCC_FIBRILLAR_COLLAGEN_TRIMER	12		Rejected!	
GOCC_COLLAGEN_TYPE_IV_TRIMER	7		Rejected!	
GOCC_COLLAGEN_TYPE_XI_TRIMER	5		Rejected!	
GOCC_FACIT_COLLAGEN_TRIMER	6		Rejected!	
GOCC_BASEMENT_MEMBRANE	99		Rejected!	
GOCC_INTERSTITIAL_MATRIX	11		Rejected!	
GOCC_NUCLEAR_ENVELOPE	488		Rejected!	
GOCC_NUCLEAR_INNER_MEMBRANE	63		Rejected!	
GOCC_LAMIN_FILAMENT	5		Rejected!	
GOCC_NUCLEAR_OUTER_MEMBRANE	30		Rejected!	
GOCC_NUCLEAR_ENVELOPE_LUMEN	10		Rejected!	
GOCC_ANNULATE_LAMELLAE	5		Rejected!	
GOCC_NUCLEAR_PORE	100		Rejected!	
GOCC_NUCLEAR_LAMINA	11		Rejected!	
GOCC_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX	7		Rejected!	
GOCC_REPLICATION_FORK	65		Rejected!	
GOCC_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX	5		Rejected!	
GOCC_DNA_REPLICATION_FACTOR_C_COMPLEX	5		Rejected!	
GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	15		Rejected!	
GOCC_RNA_POLYMERASE_III_COMPLEX	18		Rejected!	
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	501		Rejected!	
GOCC_RNA_POLYMERASE_TRANSCRIPTION_FACTOR_SL1_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIID_COMPLEX	34		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX	13		Rejected!	
GOCC_CHROMATIN_SILENCING_COMPLEX	13		Rejected!	
GOCC_ANAPHASE_PROMOTING_COMPLEX	21		Rejected!	
GOCC_SPLICEOSOMAL_COMPLEX	195		Rejected!	
GOCC_U5_SNRNP	24		Rejected!	
GOCC_U7_SNRNP	7		Rejected!	
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	92		Rejected!	
GOCC_U1_SNRNP	32		Rejected!	
GOCC_U2_SNRNP	28		Rejected!	
GOCC_U4_SNRNP	13		Rejected!	
GOCC_U6_SNRNP	11		Rejected!	
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX	29		Rejected!	
GOCC_CHROMOSOME	1881	28		
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	22		Rejected!	
GOCC_PERICENTRIC_HETEROCHROMATIN	28		Rejected!	
GOCC_NUCLEOLUS	1453	43		
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	30		Rejected!	
GOCC_RNA_POLYMERASE_I_COMPLEX	13		Rejected!	
GOCC_MITOCHONDRION	1663	42		
GOCC_MITOCHONDRIAL_ENVELOPE	793	22		
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	16		Rejected!	
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III	14		Rejected!	
GOCC_MITOCHONDRIAL_PERMEABILITY_TRANSITION_PORE_COMPLEX	7		Rejected!	
GOCC_MITOCHONDRIAL_MATRIX	483		Rejected!	
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	56		Rejected!	
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	32		Rejected!	
GOCC_SECONDARY_LYSOSOME	18		Rejected!	
GOCC_ENDOSOME	1034	31		
GOCC_EARLY_ENDOSOME	421	15		
GOCC_LATE_ENDOSOME	288		Rejected!	
GOCC_MULTIVESICULAR_BODY	63		Rejected!	
GOCC_VACUOLE	846	26		
GOCC_VACUOLAR_MEMBRANE	464		Rejected!	
GOCC_VACUOLAR_LUMEN	176		Rejected!	
GOCC_AUTOPHAGOSOME	116		Rejected!	
GOCC_SEC61_TRANSLOCON_COMPLEX	5		Rejected!	
GOCC_SIGNAL_PEPTIDASE_COMPLEX	6		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	311		Rejected!	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	30		Rejected!	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	81		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	133		Rejected!	
GOCC_GOLGI_APPARATUS	1659	51		
GOCC_GOLGI_STACK	153		Rejected!	
GOCC_GOLGI_LUMEN	105		Rejected!	
GOCC_GOLGI_MEDIAL_CISTERNA	12		Rejected!	
GOCC_GOLGI_ASSOCIATED_VESICLE	89		Rejected!	
GOCC_CIS_GOLGI_NETWORK	76		Rejected!	
GOCC_TRANS_GOLGI_NETWORK	264		Rejected!	
GOCC_LIPID_DROPLET	102		Rejected!	
GOCC_CENTROSOME	623	19		
GOCC_CENTRIOLE	157		Rejected!	
GOCC_MICROTUBULE_ORGANIZING_CENTER	831	23		
GOCC_ASTER	11		Rejected!	
GOCC_SPINDLE	426		Rejected!	
GOCC_POLAR_MICROTUBULE	5		Rejected!	
GOCC_KINETOCHORE_MICROTUBULE	20		Rejected!	
GOCC_CHAPERONIN_CONTAINING_T_COMPLEX	11		Rejected!	
GOCC_HEMOGLOBIN_COMPLEX	12		Rejected!	
GOCC_PROTEASOME_REGULATORY_PARTICLE	19		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX	20		Rejected!	
GOCC_RIBOSOME	224		Rejected!	
GOCC_POLYSOME	66		Rejected!	
GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	15		Rejected!	
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	19		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	5		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	6		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	15		Rejected!	
GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX	5		Rejected!	
GOCC_AXONEMAL_DYNEIN_COMPLEX	24		Rejected!	
GOCC_MUSCLE_MYOSIN_COMPLEX	15		Rejected!	
GOCC_TROPONIN_COMPLEX	9		Rejected!	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	21		Rejected!	
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	23		Rejected!	
GOCC_DYNACTIN_COMPLEX	17		Rejected!	
GOCC_KINESIN_COMPLEX	49		Rejected!	
GOCC_MICROTUBULE	466	19		
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	166		Rejected!	
GOCC_SPINDLE_MICROTUBULE	87		Rejected!	
GOCC_AXONEMAL_MICROTUBULE	37		Rejected!	
GOCC_CYTOPLASMIC_MICROTUBULE	102		Rejected!	
GOCC_INTERMEDIATE_FILAMENT	215		Rejected!	
GOCC_NEUROFILAMENT	9		Rejected!	
GOCC_ACTIN_FILAMENT	114		Rejected!	
GOCC_ARP2_3_PROTEIN_COMPLEX	9		Rejected!	
GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	12		Rejected!	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	45		Rejected!	
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	16		Rejected!	
GOCC_CAVEOLA	83		Rejected!	
GOCC_MICROVILLUS	93		Rejected!	
GOCC_BRUSH_BORDER	102		Rejected!	
GOCC_CLATHRIN_COATED_PIT	71		Rejected!	
GOCC_CELL_CELL_JUNCTION	505	16		
GOCC_ADHERENS_JUNCTION	179		Rejected!	
GOCC_ZONULA_ADHERENS	8		Rejected!	
GOCC_FASCIA_ADHERENS	9		Rejected!	
GOCC_GAP_JUNCTION	32		Rejected!	
GOCC_CONNEXIN_COMPLEX	21		Rejected!	
GOCC_CILIUM	730	22		
GOCC_CELL_CORTEX	312	18		
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	29		Rejected!	
GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	6		Rejected!	
GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	10		Rejected!	
GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	5		Rejected!	
GOCC_CALCINEURIN_COMPLEX	6		Rejected!	
GOCC_PHOSPHORYLASE_KINASE_COMPLEX	5		Rejected!	
GOCC_MITOCHONDRIAL_PYRUVATE_DEHYDROGENASE_COMPLEX	7		Rejected!	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	47		Rejected!	
GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	6		Rejected!	
GOCC_SPECTRIN	9		Rejected!	
GOCC_COP9_SIGNALOSOME	16		Rejected!	
GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	14		Rejected!	
GOCC_COHESIN_COMPLEX	14		Rejected!	
GOCC_F_ACTIN_CAPPING_PROTEIN_COMPLEX	8		Rejected!	
GOCC_CASPASE_COMPLEX	9		Rejected!	
GOCC_INTEGRIN_COMPLEX	31		Rejected!	
GOCC_IKAPPAB_KINASE_COMPLEX	7		Rejected!	
GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	9		Rejected!	
GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	7		Rejected!	
GOCC_EPSILON_DNA_POLYMERASE_COMPLEX	5		Rejected!	
GOCC_NUCLEOID	45		Rejected!	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	455		Rejected!	
GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	173		Rejected!	
GOCC_CELL_SURFACE	957		Rejected!	
GOCC_ENDOSOME_MEMBRANE	541		Rejected!	
GOCC_CYTOPLASMIC_SIDE_OF_ENDOSOME_MEMBRANE	5		Rejected!	
GOCC_CHROMOCENTER	14		Rejected!	
GOCC_CYTOPLASMIC_STRESS_GRANULE	84		Rejected!	
GOCC_VESICLE_MEMBRANE	1209	31		
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	63		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	20		Rejected!	
GOCC_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE	9		Rejected!	
GOCC_INTERCALATED_DISC	50		Rejected!	
GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON	9		Rejected!	
GOCC_CAJAL_BODY	81		Rejected!	
GOCC_ACTIN_CYTOSKELETON	500		Rejected!	
GOCC_MICROTUBULE_CYTOSKELETON	1361	40		
GOCC_LARGE_RIBOSOMAL_SUBUNIT	115		Rejected!	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	77		Rejected!	
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	17		Rejected!	
GOCC_DYSTROGLYCAN_COMPLEX	7		Rejected!	
GOCC_INCLUSION_BODY	76		Rejected!	
GOCC_AGGRESOME	36		Rejected!	
GOCC_PREFOLDIN_COMPLEX	7		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	12		Rejected!	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	231		Rejected!	
GOCC_APICAL_PLASMA_MEMBRANE	370		Rejected!	
GOCC_APICOLATERAL_PLASMA_MEMBRANE	21		Rejected!	
GOCC_LATERAL_PLASMA_MEMBRANE	64		Rejected!	
GOCC_CATENIN_COMPLEX	31		Rejected!	
GOCC_MYOSIN_COMPLEX	56		Rejected!	
GOCC_MYOSIN_II_COMPLEX	26		Rejected!	
GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX	8		Rejected!	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	50		Rejected!	
GOCC_SWI_SNF_COMPLEX	30		Rejected!	
GOCC_SARCOPLASM	89		Rejected!	
GOCC_SARCOPLASMIC_RETICULUM	73		Rejected!	
GOCC_NURD_COMPLEX	15		Rejected!	
GOCC_RSC_TYPE_COMPLEX	14		Rejected!	
GOCC_NURF_COMPLEX	7		Rejected!	
GOCC_RNA_POLYMERASE_II_HOLOENZYME	80		Rejected!	
GOCC_MEDIATOR_COMPLEX	40		Rejected!	
GOCC_CDC73_PAF1_COMPLEX	7		Rejected!	
GOCC_FLOTILLIN_COMPLEX	9		Rejected!	
GOCC_CCAAT_BINDING_FACTOR_COMPLEX	6		Rejected!	
GOCC_NUCLEAR_BODY	849	20		
GOCC_PML_BODY	106		Rejected!	
GOCC_NUCLEAR_SPECK	419		Rejected!	
GOCC_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEIN_COMPLEX	5		Rejected!	
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	77		Rejected!	
GOCC_INTRACELLULAR_CYCLIC_NUCLEOTIDE_ACTIVATED_CATION_CHANNEL_COMPLEX	6		Rejected!	
GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX	11		Rejected!	
GOCC_GOLGI_TRANSPORT_COMPLEX	11		Rejected!	
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	9		Rejected!	
GOCC_HOST_CELLULAR_COMPONENT	9		Rejected!	
GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX	65		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX	8		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX	11		Rejected!	
GOCC_IMMUNOGLOBULIN_COMPLEX	156		Rejected!	
GOCC_ORGANELLE_INNER_MEMBRANE	560	15		
GOCC_OUTER_MEMBRANE	237		Rejected!	
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	172		Rejected!	
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	316		Rejected!	
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	10		Rejected!	
GOCC_PROTEASOME_ACCESSORY_COMPLEX	23		Rejected!	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	59		Rejected!	
GOCC_CYTOSOLIC_RIBOSOME	105		Rejected!	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	45		Rejected!	
GOCC_TRAPP_COMPLEX	17		Rejected!	
GOCC_CCR4_NOT_COMPLEX	14		Rejected!	
GOCC_CCR4_NOT_CORE_COMPLEX	6		Rejected!	
GOCC_LAMELLIPODIUM	203		Rejected!	
GOCC_CELL_SUBSTRATE_JUNCTION	435		Rejected!	
GOCC_HEMIDESMOSOME	8		Rejected!	
GOCC_DESMOSOME	25		Rejected!	
GOCC_MITOCHONDRIAL_CRISTA	8		Rejected!	
GOCC_MITOCHONDRIAL_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	11		Rejected!	
GOCC_MEMBRANE_COAT	89		Rejected!	
GOCC_CLATHRIN_COAT	44		Rejected!	
GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX	35		Rejected!	
GOCC_VESICLE_COAT	57		Rejected!	
GOCC_AP_1_ADAPTOR_COMPLEX	12		Rejected!	
GOCC_AP_3_ADAPTOR_COMPLEX	9		Rejected!	
GOCC_CLATHRIN_VESICLE_COAT	30		Rejected!	
GOCC_COPI_VESICLE_COAT	13		Rejected!	
GOCC_COPII_VESICLE_COAT	15		Rejected!	
GOCC_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	8		Rejected!	
GOCC_CLATHRIN_ADAPTOR_COMPLEX	23		Rejected!	
GOCC_CLATHRIN_COAT_OF_COATED_PIT	14		Rejected!	
GOCC_TRANSPORT_VESICLE	424	16		
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	95		Rejected!	
GOCC_COATED_VESICLE	312		Rejected!	
GOCC_CLATHRIN_COATED_VESICLE	213		Rejected!	
GOCC_COPI_COATED_VESICLE	22		Rejected!	
GOCC_ENDOCYTIC_VESICLE	343		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	37		Rejected!	
GOCC_SECRETORY_GRANULE	873	17		
GOCC_FILOPODIUM	108		Rejected!	
GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	30		Rejected!	
GOCC_DYNEIN_COMPLEX	54		Rejected!	
GOCC_PROTEIN_PHOSPHATASE_4_COMPLEX	6		Rejected!	
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	575		Rejected!	
GOCC_JUNCTIONAL_MEMBRANE_COMPLEX	5		Rejected!	
GOCC_T_TUBULE	52		Rejected!	
GOCC_AXON	643	31		
GOCC_SITE_OF_POLARIZED_GROWTH	173		Rejected!	
GOCC_MIDBODY	203		Rejected!	
GOCC_TRANSPORT_VESICLE_MEMBRANE	222		Rejected!	
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	57		Rejected!	
GOCC_COATED_VESICLE_MEMBRANE	198		Rejected!	
GOCC_COPI_COATED_VESICLE_MEMBRANE	18		Rejected!	
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	132		Rejected!	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	194		Rejected!	
GOCC_SECRETORY_GRANULE_MEMBRANE	313		Rejected!	
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	72		Rejected!	
